%Active Power profiles for 672 hours [MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%Technologies: Photovoltaic (pv), Wind (w), Load (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,
%The number next to the name of the technology indicates the number of the node to which the technology is connected.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppv11,Ppv16,Ppv23,Ppv28,Ppv3,Ppv32,Ppv6,Ppv8,Pw13,Pw22,Pw25,Pw27,Pw5,Pw9,PL10,PL12,PL14,PL15,PL17,PL18,PL19,PL20,PL24,PL26,PL27,PL29,PL30,PL33,PL4,PL6,PL7
0,0,0,0,0,0,0,0,1.434375,3.9771,0.190228,0.73371,2.91397,0.48258,0.050883333,0.0577,0.018457,0.018457,0.025748,0.038168,0.0433465,0.0498865,0.10345,0.050273333,0.050273333,0.014616333,0.049844,0.0103546,0.0163562,0.0092545,0.029026
0,0,0,0,0,0,0,0,1.374875,3.8358,0.223326,0.63681,2.83679,0.48258,0.04641,0.046043333,0.019564667,0.019564667,0.02362,0.0342965,0.037663,0.0447105,0.097012,0.04452,0.04452,0.013104333,0.0479625,0.0091976,0.0141112,0.00814175,0.023721
0,0,0,0,0,0,0,0,1.38975,4.0782,0.223326,0.60912,2.86059,0.40797,0.044786667,0.043343333,0.017806333,0.017806333,0.022384,0.034871,0.035494,0.038538,0.087237,0.040473333,0.040473333,0.011146,0.0426945,0.008794,0.012766,0.00798175,0.023612
0,0,0,0,0,0,0,0,1.3345,4.2597,0.24814,0.62295,2.77729,0.4179,0.044146667,0.04153,0.019340667,0.019340667,0.023204,0.0352725,0.0344315,0.0391675,0.084043,0.040853333,0.040853333,0.011536,0.044943,0.0085558,0.0121328,0.007703,0.0227525
0,0,0,0,0,0,0,0,1.268625,4.4718,0.24814,0.63681,2.47996,0.56715,0.045903333,0.045183333,0.021164,0.021164,0.0251,0.0376605,0.0344315,0.041733,0.086863,0.04478,0.04478,0.012622333,0.048931,0.0090838,0.0138802,0.008382,0.0256355
0.00204884,0.0040143,0,0,0.00454886,0,0,0,1.24525,4.4817,0.272954,0.62295,2.27171,0.66666,0.051646667,0.05655,0.030841333,0.030841333,0.036396,0.054875,0.037663,0.05203,0.099132,0.055043333,0.055043333,0.016153,0.06052,0.011001,0.0171688,0.01009275,0.0298605
0.0840055,0.30507,0.1451752,0.124176,0.391204,0.255795,0.0232747,0.041073,1.19,4.3203,0.26467,0.67833,2.01603,0.57213,0.06471,0.081096667,0.03843,0.03843,0.057408,0.06667,0.03877,0.062215,0.13324,0.066116667,0.066116667,0.017848333,0.07731,0.0143846,0.02155,0.0139405,0.0382835
0.450755,1.31268,0.709745,0.55314,1.71955,1.45083,0.184416,0.32544,1.107125,4.29,0.223326,0.58143,1.83175,0.53235,0.077913333,0.100976667,0.057446667,0.057446667,0.072666,0.092685,0.046935,0.07758,0.16008,0.08484,0.08484,0.02806,0.09339,0.0173708,0.028374,0.01727125,0.052805
0.872831,2.21187,1.451752,0.94449,3.13429,2.85372,0.499528,0.88152,1.111375,4.5828,0.223326,0.51222,1.6949,0.65175,0.093886667,0.13389,0.05164,0.05164,0.084198,0.10483,0.05583,0.098465,0.18744,0.088746667,0.088746667,0.037346667,0.10426,0.0197276,0.035758,0.020755,0.054205
1.024454,2.72568,1.99481,1.06116,3.79389,3.3294,0.832541,1.46919,1.200625,4.3203,0.231591,0.60912,1.80795,1.00995,0.09623,0.12903,0.054506667,0.054506667,0.087702,0.10415,0.062625,0.12067,0.21528,0.073533333,0.073533333,0.037773333,0.1054,0.02041,0.041584,0.020687,0.048842
1.069521,2.93043,2.29045,1.10253,4.05314,3.5532,0.98294,1.7346,1.022125,4.1487,0.26467,0.74757,1.92083,1.22886,0.09342,0.133646667,0.047823333,0.047823333,0.087702,0.09541,0.06403,0.108005,0.20112,0.075396667,0.075396667,0.033177,0.105955,0.0196576,0.041576,0.019466,0.068415
1.108451,3.0549,2.16695,1.07997,3.97579,3.6411,0.965039,1.70301,0.992375,3.4926,0.339112,0.81678,1.90298,1.24875,0.089893333,0.13114,0.04885,0.04885,0.08001,0.089855,0.06545,0.09651,0.18496,0.069836667,0.069836667,0.030547,0.057305,0.0179466,0.037424,0.01856225,0.069345
0.733499,2.75781,2.0216,0.88806,3.42074,3.3054,0.721531,1.27329,0.975375,3.3108,0.380475,0.81678,1.87323,1.28856,0.082893333,0.130416667,0.041556667,0.041556667,0.074106,0.087765,0.06545,0.09651,0.16339,0.06726,0.06726,0.027287,0.119915,0.0151988,0.037488,0.01623625,0.07606
0.559351,2.09145,1.553896,0.72249,2.61103,2.58993,0.524586,0.92574,0.915875,3.321,0.339112,0.87216,1.96248,1.2189,0.07548,0.118713333,0.044473333,0.044473333,0.08152,0.093165,0.062625,0.097975,0.1529,0.07443,0.07443,0.027137333,0.10858,0.0151782,0.036654,0.01652175,0.07746
0.258162,0.97548,0.720499,0.31233,1.410167,1.23102,0.22559,0.3981,0.860625,2.86677,0.330847,0.98289,2.11123,1.08954,0.073406667,0.119396667,0.040606667,0.040606667,0.091278,0.08565,0.061235,0.098465,0.14875,0.088196667,0.088196667,0.030506667,0.096035,0.0143846,0.03504,0.0172655,0.07461
0.0286841,0.132471,0.1236672,0.048918,0.1683102,0.139887,0.0214846,0.037914,0.737375,2.75571,0.355661,1.09365,2.21221,1.08459,0.077346667,0.13437,0.044143333,0.044143333,0.090476,0.085935,0.058505,0.098955,0.14989,0.08577,0.08577,0.031664667,0.095435,0.0147484,0.034482,0.017554,0.06101
0,0,0.01075362,0,0,0,0,0,0.622625,2.84658,0.463182,0.88599,2.33716,1.08954,0.095446667,0.170153333,0.06084,0.06084,0.097806,0.10752,0.059865,0.13062,0.19653,0.12382,0.12382,0.042173333,0.109305,0.0180584,0.043582,0.02170175,0.07529
0,0,0,0,0,0,0,0,0.51425,2.59422,0.537624,0.81678,2.48591,1.1592,0.100843333,0.18387,0.06631,0.06631,0.091278,0.12432,0.06545,0.13118,0.21597,0.131826667,0.131826667,0.050796667,0.134475,0.0194714,0.047274,0.0235555,0.07713
0,0,0,0,0,0,0,0,0.52275,2.2611,0.545889,0.80292,2.98537,1.19403,0.102836667,0.193186667,0.06394,0.06394,0.08968,0.129035,0.07277,0.141535,0.23682,0.13298,0.13298,0.053256667,0.142725,0.020126,0.050566,0.02454675,0.076715
0,0,0,0,0,0,0,0,0.527,2.09961,0.578987,0.88599,3.32435,1.34826,0.094506667,0.180903333,0.0597,0.0597,0.078514,0.126645,0.082045,0.141535,0.22132,0.13073,0.13073,0.053496667,0.142145,0.0175692,0.048512,0.02319625,0.078645
0,0,0,0,0,0,0,0,0.554625,2.12988,0.678243,1.13517,3.4969,1.52238,0.08005,0.14405,0.053423333,0.053423333,0.066008,0.107935,0.08852,0.110585,0.16893,0.111593333,0.111593333,0.042383333,0.120715,0.014789,0.038492,0.018071,0.06189
0,0,0,0,0,0,0,0,0.584375,2.22072,0.769215,1.12134,3.4255,1.69155,0.06705,0.11402,0.040293333,0.040293333,0.052406,0.086695,0.07277,0.090765,0.13991,0.08399,0.08399,0.031689667,0.097105,0.0119402,0.030776,0.01464175,0.05546
0,0,0,0,0,0,0,0,0.56525,1.89771,0.752666,1.13517,3.4017,1.83084,0.056316667,0.084973333,0.027867333,0.027867333,0.040066,0.0669,0.062625,0.06866,0.10787,0.068086667,0.068086667,0.024006,0.07993,0.0098944,0.023134,0.0113505,0.043204
0,0,0,0,0,0,0,0,0.5015,1.86744,0.719587,1.28745,3.28865,2.01492,0.047583333,0.065126667,0.023548,0.023548,0.033384,0.05216,0.05193,0.053855,0.094011,0.050463333,0.050463333,0.017555,0.06647,0.0079046,0.0172322,0.0083585,0.032828
0,0,0,0,0,0,0,0,0.47175,1.50405,0.843657,1.45359,3.00917,2.38806,0.04063,0.049763333,0.017166,0.017166,0.025314,0.042562,0.0433465,0.0430445,0.083229,0.040633333,0.040633333,0.013121667,0.057695,0.006786,0.0136804,0.00682625,0.0276975
0,0,0,0,0,0,0,0,0.431375,1.56459,0.752666,1.43973,2.84869,2.59701,0.035906667,0.038393333,0.015308333,0.015308333,0.022384,0.0377985,0.03877,0.038225,0.076547,0.033396667,0.033396667,0.012099,0.05374,0.0058498,0.0103782,0.005644,0.0238175
0,0,0,0,0,0,0,0,0.393125,1.55451,0.719587,1.45359,2.65829,2.54727,0.033946667,0.030948333,0.01471,0.01471,0.021578,0.0361975,0.0344315,0.0322155,0.069324,0.03122,0.03122,0.010707667,0.049519,0.0053024,0.0088234,0.0049615,0.019843
0,0,0,0,0,0,0,0,0.367625,1.0296,0.736136,1.19055,2.43236,2.28855,0.033386667,0.029585333,0.014513,0.014513,0.021578,0.0343185,0.0344315,0.0325045,0.069621,0.032131667,0.032131667,0.010204667,0.05068,0.005226,0.008119,0.00460575,0.019409
0,0,0,0,0,0,0,0,0.354875,0.90849,0.752666,1.12134,2.73564,2.20896,0.033666667,0.031922333,0.015510333,0.015510333,0.020786,0.036603,0.0344315,0.0325045,0.071803,0.03601,0.03601,0.010009333,0.053115,0.0054692,0.0082634,0.00458925,0.0196315
0,0.0040143,0,0,0,0,0,0,0.34,0.78735,0.703038,0.98289,2.84869,2.19402,0.0353,0.035116667,0.018022,0.018022,0.024038,0.043843,0.0344315,0.035462,0.076769,0.037906667,0.037906667,0.011417333,0.056905,0.0062416,0.0100664,0.00530175,0.022614
0.1270325,0.31713,0.209703,0.127941,0.1410167,0.251799,0.0232747,0.041073,0.34425,0.72678,0.578987,0.87216,2.70589,2.10447,0.038746667,0.04037,0.021867,0.021867,0.031208,0.052345,0.036571,0.038225,0.082771,0.03864,0.03864,0.011019,0.06404,0.0068286,0.0108264,0.00626475,0.0238575
0.594184,1.25244,0.93556,0.80904,0.509473,1.239,0.300798,0.53082,0.391,0.63594,0.463182,0.65064,2.73564,1.81593,0.044216667,0.053,0.031677,0.031677,0.036396,0.0679,0.04218,0.0460645,0.085398,0.05162,0.05162,0.017186,0.07576,0.0081038,0.0145532,0.007461,0.0401075
1.026494,2.04729,1.553896,1.63689,0.932535,2.41008,0.811053,1.43127,0.478125,0.64602,0.38874,0.59529,2.84274,1.8408,0.052263333,0.07437,0.038736667,0.038736667,0.042242,0.09279,0.053215,0.06261,0.12079,0.079856667,0.079856667,0.028107667,0.11235,0.0102172,0.0198154,0.01078975,0.06471
1.223184,2.51292,1.92489,2.15991,1.446564,3.1935,1.167356,2.06004,0.595,0.59556,0.413554,0.58143,2.99727,2.01492,0.064666667,0.096903333,0.039666667,0.039666667,0.045606,0.090365,0.05583,0.07412,0.14467,0.077356667,0.077356667,0.027013667,0.107045,0.0121064,0.023876,0.01332975,0.05896
1.303101,2.71767,2.16144,2.37066,1.664912,3.2454,1.281936,2.26224,0.66725,0.50472,0.471447,0.67833,2.99727,2.21394,0.067796667,0.1142,0.040923333,0.040923333,0.04307,0.08737,0.058505,0.080225,0.15629,0.094996667,0.094996667,0.028102667,0.13116,0.01367,0.023766,0.01172525,0.07636
1.208853,2.67753,1.92489,2.19378,2.07434,3.1254,1.224646,2.16114,0.750125,0.5148,0.504545,0.83061,3.05677,2.14428,0.077066667,0.131423333,0.04124,0.04124,0.04142,0.08713,0.059865,0.082465,0.17623,0.08343,0.08343,0.027086667,0.11777,0.0138272,0.024496,0.01018325,0.058835
1.008066,2.44068,1.516257,1.64439,1.81509,2.8617,1.102892,1.94628,0.85,0.60564,0.496261,0.91368,3.366,2.09454,0.071136667,0.123556667,0.03782,0.03782,0.041966,0.081765,0.061235,0.088885,0.16117,0.085983333,0.085983333,0.027632333,0.115735,0.01183,0.029784,0.01130125,0.06842
0.696626,1.971,0.957068,1.10253,1.401072,2.21022,0.75735,1.3365,0.860625,0.73689,0.496261,0.94137,3.03892,2.19402,0.063553333,0.094136667,0.031397333,0.031397333,0.037428,0.07871,0.05716,0.07412,0.12267,0.062866667,0.062866667,0.019501667,0.09144,0.0105796,0.023784,0.00924925,0.047048
0.280704,0.97947,0.446272,0.47037,0.859741,0.98322,0.325856,0.57504,0.86275,0.77724,0.463182,0.91368,2.42641,2.38308,0.058586667,0.085176667,0.030016333,0.030016333,0.036396,0.07829,0.05716,0.07032,0.12763,0.054386667,0.054386667,0.022878333,0.082825,0.010632,0.02502,0.010531,0.0496485
0.0245871,0.128457,0.0322601,0.060207,0.1319183,0.095922,0.0304368,0.053712,0.898875,0.858,0.471447,1.02444,2.47401,2.18409,0.057853333,0.092896667,0.032522667,0.032522667,0.040336,0.077385,0.05193,0.07242,0.11993,0.0636,0.0636,0.022607333,0.083025,0.0110898,0.027318,0.0118385,0.0431715
0,0,0,0,0,0,0,0,0.935,1.0296,0.438368,1.329,2.35501,1.80099,0.070863333,0.12161,0.047483333,0.047483333,0.052712,0.097515,0.05583,0.09945,0.15796,0.096063333,0.096063333,0.031069,0.10613,0.0136896,0.038166,0.01596675,0.055025
0,0,0,0,0,0,0,0,0.92225,1.2012,0.355661,1.28745,2.25386,1.67661,0.077393333,0.135476667,0.054506667,0.054506667,0.05302,0.11559,0.062625,0.11007,0.17471,0.09964,0.09964,0.037826667,0.1191,0.0152194,0.040468,0.0173305,0.0573
0,0,0,0,0,0,0,0,0.91375,1.29207,0.380475,1.27362,2.41451,1.59204,0.085786667,0.139456667,0.056703333,0.056703333,0.052712,0.11812,0.069795,0.11744,0.19739,0.11154,0.11154,0.040833333,0.13224,0.016869,0.043072,0.01851325,0.06083
0,0,0,0,0,0,0,0,0.869125,1.33245,0.454917,1.20441,2.57499,1.602,0.082843333,0.13684,0.053783333,0.053783333,0.051192,0.11662,0.07889,0.11637,0.18659,0.10486,0.10486,0.040006667,0.12796,0.0151576,0.042214,0.0185435,0.06495
0,0,0,0,0,0,0,0,0.852125,1.2315,0.51281,0.9552,2.60474,1.70646,0.071723333,0.11766,0.044803333,0.044803333,0.04142,0.096385,0.085255,0.10143,0.15023,0.094546667,0.094546667,0.036203333,0.116265,0.0129534,0.036948,0.01602225,0.057295
0,0,0,0,0,0,0,0,0.79475,1.08009,0.578987,0.96906,2.52161,1.68159,0.06398,0.09945,0.03542,0.03542,0.034624,0.076745,0.07428,0.082915,0.11848,0.077523333,0.077523333,0.028063333,0.09442,0.0107368,0.031618,0.0133085,0.045726
0,0,0,0,0,0,0,0,0.765,0.90849,0.703038,0.98289,2.46211,1.62189,0.051763333,0.075803333,0.026304333,0.026304333,0.028414,0.057665,0.062625,0.063005,0.089998,0.060256667,0.060256667,0.019935,0.07575,0.0086506,0.02162,0.00964175,0.0370205
